log
"[2022-08-04 18:24:11,096 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-99]: (google pay verify response, response <{'startTimeMillis': '1659608423603', 'expiryTimeMillis': '1659608718363', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'cancelReason': 0, 'userCancellationTimeMillis': '1659608647399', 'orderId': 'GPA.3390-9825-6650-03815', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 06:26:28,589 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660602379299', 'expiryTimeMillis': '1661214368400', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3345-5642-1705-88402', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-16 06:27:45,742 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660602457158', 'expiryTimeMillis': '1661214367511', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3396-2901-5315-75723', 'linkedPurchaseToken': 'bjlebopoajmkchcngoehinbp.AO-J1OxoNSveuCgWbna8Vwi0oA0poBgUZ359uUNiXbZ_6_SnTmVgjfvQHRm0-JxmZAqEbEgpb1aZNySG7hyLNdIiluiFDqZH8NaOLb-Oa4KsTRvpTLnxgts', 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 16:33:47,268 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660809689798', 'expiryTimeMillis': '1660811660566', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'cancelReason': 0, 'userCancellationTimeMillis': '1660811624482', 'orderId': 'GPA.3394-2651-6291-76778..0', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:11:30,217 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660812684389', 'expiryTimeMillis': '1660814300818', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3350-4744-8659-77890..3', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 13:53:04,956 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660801979701', 'expiryTimeMillis': '1660802396759', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3396-4566-1653-79780', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 14:08:05,374 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660801979701', 'expiryTimeMillis': '1660803296759', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3396-4566-1653-79780..2', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 14:28:02,715 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660801979701', 'expiryTimeMillis': '1660804080586', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 1, 'orderId': 'GPA.3396-4566-1653-79780..5', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 14:28:03,745 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660801979701', 'expiryTimeMillis': '1660804080586', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 1, 'orderId': 'GPA.3396-4566-1653-79780..5', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 16:51:29,226 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660812684389', 'expiryTimeMillis': '1660813100818', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3350-4744-8659-77890', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 16:58:26,353 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660812925802', 'expiryTimeMillis': '1660813520777', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3334-9608-3448-45496..0', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:56:43,453 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660816354777', 'expiryTimeMillis': '1660816633073', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '79990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'cancelReason': 0, 'userCancellationTimeMillis': '1660816600899', 'orderId': 'GPA.3341-6823-2131-91885', 'linkedPurchaseToken': 'mldglemeakfhakmhkbammkja.AO-J1OwS6vDvXL0FuNQcUZMRPd2USbqpUIDGvH2KxdcjdjB6IDlieesWYIIMHi5Ty76nRiKskrjz6uSo6ObS4yWGg1MAkPBGySi1psYEQ4dmjz9NR2qbRcE', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 14:13:04,109 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660801979701', 'expiryTimeMillis': '1660803596759', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 1, 'orderId': 'GPA.3396-4566-1653-79780..3', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 16:55:39,645 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660812925802', 'expiryTimeMillis': '1660813220777', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3334-9608-3448-45496', 'purchaseType': 0, 'acknowledgementState': 0, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 17:52:37,966 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660816336366', 'expiryTimeMillis': '1660816356088', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '14990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 2, 'orderId': 'GPA.3385-5850-3045-60043', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-18 18:22:54,763 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660809689798', 'expiryTimeMillis': '1660811660985', 'autoRenewing': False, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'cancelReason': 0, 'userCancellationTimeMillis': '1660811624482', 'orderId': 'GPA.3394-2651-6291-76778..0', 'purchaseType': 0, 'acknowledgementState': 1, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
"[2022-08-19 11:02:00,030 |     INFO | luffy.apps.payment.google_pay.api-subscriptions_verify-100]: (google pay verify response, response <{'startTimeMillis': '1660878112840', 'expiryTimeMillis': '1661490106860', 'autoRenewing': True, 'priceCurrencyCode': 'USD', 'priceAmountMicros': '89990000', 'countryCode': 'US', 'developerPayload': '', 'paymentState': 2, 'orderId': 'GPA.3339-5944-9930-52874', 'acknowledgementState': 0, 'kind': 'androidpublisher#subscriptionPurchase'}>)"
